component_name,component_type,App Name,App Owner,File_name,Open Mode,Closed,Read,Write,Rewrite,Start,Release,Delete,Sort,Merge,Optional
ARSCC701,COBOL,Actuarial,"Hutto, Amy",REPORT-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC735,COBOL,Actuarial,"Hutto, Amy",ERR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC740,COBOL,Actuarial,"Hutto, Amy",AUD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",C-CURRENT-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",P-PREVIOUS-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",IN-REPORT-DATE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",IN-CONV-HIST-MSTR,INPUT,Yes,No,No,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",IN-TERMINATIONS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",OUT-CONVTRAN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC801,COBOL,Actuarial,"Hutto, Amy",PRT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC900,COBOL,Actuarial,"Hutto, Amy",CONV-HISTORY,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC900,COBOL,Actuarial,"Hutto, Amy",EXT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC900,COBOL,Actuarial,"Hutto, Amy",DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC900,COBOL,Actuarial,"Hutto, Amy",ERA-TABLE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC900,COBOL,Actuarial,"Hutto, Amy",ERRMSG-OUT,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
ARSCC900,COBOL,Actuarial,"Hutto, Amy",HZERO-HISTORY,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
ARSCC910,COBOL,Actuarial,"Hutto, Amy",IN-CURR-BILL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC910,COBOL,Actuarial,"Hutto, Amy",IN-NBI-BILL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ARSCC910,COBOL,Actuarial,"Hutto, Amy",OUT-NBI-BILL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ARSCC910,COBOL,Actuarial,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ATCB0050,COBOL,Actuarial,"Hutto, Amy",CLAIMS-HIST-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ATCB0050,COBOL,Actuarial,"Hutto, Amy",CLAIMS-RERATE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ATCB0050,COBOL,Actuarial,"Hutto, Amy",CHM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0050,COBOL,Actuarial,"Hutto, Amy",THM-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0050,COBOL,Actuarial,"Hutto, Amy",LOB-TABLE,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0050,COBOL,Actuarial,"Hutto, Amy",ERA-TABLE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ATCB0300,COBOL,Actuarial,"Hutto, Amy",INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0300,COBOL,Actuarial,"Hutto, Amy",INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0300,COBOL,Actuarial,"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ATCB0310,COBOL,Actuarial,"Hutto, Amy",INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0310,COBOL,Actuarial,"Hutto, Amy",INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0310,COBOL,Actuarial,"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ATCB0320,COBOL,Actuarial,"Hutto, Amy",INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0320,COBOL,Actuarial,"Hutto, Amy",INPUT02,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
ATCB0320,COBOL,Actuarial,"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0330,COBOL,Actuarial,"Hutto, Amy",INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0330,COBOL,Actuarial,"Hutto, Amy",INPUT04,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0330,COBOL,Actuarial,"Hutto, Amy",OTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ATCB0555,COBOL,Actuarial,"Hutto, Amy",INPUT01,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0555,COBOL,Actuarial,"Hutto, Amy",INPUT02,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB0555,COBOL,Actuarial,"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",INPUT01A,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",INPUT01B,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",INPUT02A,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",INPUT02B,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",INPUT03,INPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
ATCB1020,COBOL,Actuarial,"Hutto, Amy",OUTPUT02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
AVCB0100,COBOL,Actuarial,"Hutto, Amy",CRS-GPA-FILE-PRIOR,INPUT,Yes,No,No,No,No,No,No,No,No,No
AVCB0100,COBOL,Actuarial,"Hutto, Amy",CRS-GPA-FILE-CURR,INPUT,Yes,No,No,No,No,No,No,No,No,No
AVCB0100,COBOL,Actuarial,"Hutto, Amy",VGT-REINSURANCE-EXT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
AVCB0110,COBOL,Actuarial,"Hutto, Amy",VGT-REINSURANCE-EXT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
AVCB0110,COBOL,Actuarial,"Hutto, Amy",VGT-MONTHLY-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
AXCU0015,COBOL,Actuarial,"Hutto, Amy",INFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
AXCU0015,COBOL,Actuarial,"Hutto, Amy",OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0020,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0040,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
COCB0060,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK03,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0100,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
COCB0800,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0900,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",I-CONVERSION-REJECTS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
COCB0900,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",O-XML-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
COCB0900,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SYS-ID,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",I-CONVERSION-PNR-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SYS-ID,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SPECIAL,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB0910,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",O-XML-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",I-XML-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCB1000,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",I-MQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP001,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
COCBP050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COMPANY-ID,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",COMMIT-FILE,INPUT/OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP050,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CONV-DAILY-HIST-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP080,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
COCBP205,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",OUTPUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
COCBP240,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CLI-AFT-CYCLE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
COCBP240,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CLO-PENDING-EXTRACT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP240,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CLO-RECOVER-PROD-CREDIT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP240,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",PRINT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP301,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
COCBP370,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CONV-MASTER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
COCBP370,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CONV-HISTORY,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
COCBP370,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DC01-CYCLDTE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",DELETE-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP380,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No
COCBP500,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
COCOFH99,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",OUTPUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CONVLPSD,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",PMRLPSI,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CONVLPSD,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",PMRLPSO,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CONVLPSD,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",RPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CONVOMEG,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",OMEGARECIN,INPUT,Yes,No,No,No,No,No,No,No,No,No
CONVOMEG,COBOL,Conversions (Cycle J IV - TracJ),"Hutto, Amy",OMEGARECOUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0001,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0001,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0001,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0002,COBOL,Policy Remarks,"Hutto, Amy",CLI-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0002,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0003,COBOL,Policy Remarks,"Hutto, Amy",CLI-DAILY-PROVIDER-FTP,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0003,COBOL,Policy Remarks,"Hutto, Amy",CLO-DAILY-PROVIDER-EFT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0003,COBOL,Policy Remarks,"Hutto, Amy",CLO-DAILY-PROVIDER-REJ,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0004,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-PRIOR-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0004,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-CURR-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0004,COBOL,Policy Remarks,"Hutto, Amy",CLI-DAILY-PROVIDER-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0005,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROVIDER-EFT-TRANS,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0005,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0006,COBOL,Policy Remarks,"Hutto, Amy",CLO-PROVIDER-EFT-AUDIT-PURGE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0015,COBOL,Policy Remarks,"Hutto, Amy",DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0016,COBOL,Policy Remarks,"Hutto, Amy",DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0028,COBOL,Policy Remarks,"Hutto, Amy",IN-VOID-REISSUE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0028,COBOL,Policy Remarks,"Hutto, Amy",CLI-PROCESSING-DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0028,COBOL,Policy Remarks,"Hutto, Amy",OT-VOID-REISSUE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0028,COBOL,Policy Remarks,"Hutto, Amy",OT-MULTIPLE-RPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0029,COBOL,Policy Remarks,"Hutto, Amy",IN-CEPS-REJECTS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0029,COBOL,Policy Remarks,"Hutto, Amy",OT-REJECTS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0029,COBOL,Policy Remarks,"Hutto, Amy",NY-REJECTS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0030,COBOL,Policy Remarks,"Hutto, Amy",IN-VOID-REISSUE,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0030,COBOL,Policy Remarks,"Hutto, Amy",OT-MED-SUP-RETREJ,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0030,COBOL,Policy Remarks,"Hutto, Amy",OT-VOID-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0030,COBOL,Policy Remarks,"Hutto, Amy",OT-INVALID-RPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0031,COBOL,Policy Remarks,"Hutto, Amy",IN-REJECTS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0031,COBOL,Policy Remarks,"Hutto, Amy",OUT-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0051,COBOL,Policy Remarks,"Hutto, Amy",CLO-UNFINISH-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0051,COBOL,Policy Remarks,"Hutto, Amy",CLO-INPROCES-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0052,COBOL,Policy Remarks,"Hutto, Amy",OUTPUT-FILE,OUTPUT,No,No,No,No,No,No,No,No,No,No
CPCB0052,COBOL,Policy Remarks,"Hutto, Amy",INPUT-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",BENE-CALC-INPT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",BENE-ERROR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0060,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0060,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-SAT01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0060,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0070,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0070,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0070,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-OLDDATE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0092,COBOL,Policy Remarks,"Hutto, Amy",FOB-STATE-MASTER,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0092,COBOL,Policy Remarks,"Hutto, Amy",PPO-CLAIM-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0092,COBOL,Policy Remarks,"Hutto, Amy",PPO-CLAIM-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE-KICK,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLO-WORKFLOW-FILE-KICK,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLO-WORKFLOW-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",COV-REPORT-FILE,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
CPCB0097,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0097,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0099,COBOL,Policy Remarks,"Hutto, Amy",PRV-EXT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0100,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-CONTROL-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0100,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-CONTROL-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0100,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-CONTROL-FILE3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0100,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-CONTROL-FILE4,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0100,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-CONTROL-FILE5,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0100,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0103,COBOL,Policy Remarks,"Hutto, Amy",CLO-KICKOUT-FOUND-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0103,COBOL,Policy Remarks,"Hutto, Amy",CLO-KICKOUT-NOT-FOUND-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0105,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0105,COBOL,Policy Remarks,"Hutto, Amy",PARM-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0109,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,Yes
CPCB0109,COBOL,Policy Remarks,"Hutto, Amy",CLO-PROCESS-ACTIVITY-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0109,COBOL,Policy Remarks,"Hutto, Amy",REPORT50-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0109,COBOL,Policy Remarks,"Hutto, Amy",REPORT51-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0109,COBOL,Policy Remarks,"Hutto, Amy",REPORT52-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLI-CLAIMS-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,Yes
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-EXTRACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-TOTAL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-CLAIMS-CHECK-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-CHECK-TOTAL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",PRINT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",ERROR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-CHECK-ACCT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-AFLAC-CHECK-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0110,COBOL,Policy Remarks,"Hutto, Amy",CLO-PROCESS-ACTIVITY-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
CPCB0115,COBOL,Policy Remarks,"Hutto, Amy",CLO-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
CPCB0116,COBOL,Policy Remarks,"Hutto, Amy",CLI-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0120,COBOL,Policy Remarks,"Hutto, Amy",CLI-TOTAL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0120,COBOL,Policy Remarks,"Hutto, Amy",CLI-TOTAL-REV-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
CPCB0120,COBOL,Policy Remarks,"Hutto, Amy",CLI-DATE-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
