calling_component_name,calling_component_type,app_name,app_owner,called_component_name,called_component_type,instance
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODREGM2,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODMODM1,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODMODM2,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODMODM3,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",COD#MDM1,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",COD#MDM2,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",COD#VOM2,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",COD#VOM3,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODVOLM1,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODVOLM2,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODVOLM3,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODRENM1,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",CODRENM2,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",UPWRITE,ASSEMBLER,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",T@CONO,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",T@COMPTB,FILE,Columbus
APCODMT,ASSEMBLER,Actuarial,"Hutto, Amy",AFCODMT,ASM_COPYBOOK,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",OP@MOPT,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRREGLN,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRREGM1,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRREGM2,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRRENLN,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRRENM1,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRRENM2,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRMODLN,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPR#MDM1,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPR#MDM2,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPR#VOM2,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPR#VOM3,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRMODM1,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRMODM2,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRMODM3,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRVOLM1,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRVOLM2,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRVOLM3,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRCO#LN,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",CPRDCLIN,FILE,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",UPWRITE,ASSEMBLER,Columbus
APCODPR,ASSEMBLER,Actuarial,"Hutto, Amy",AFCODPR,ASM_COPYBOOK,Columbus
APNAME,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
APNAME,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",ANMDSECT,FILE,Columbus
APNAME,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",P@DSECT,FILE,Columbus
APNAME,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",ANMFLDL,FILE,Columbus
APNAME,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",F@SECT,FILE,Columbus
APNAME,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",ID@CLID,FILE,Columbus
APVALDT,ASSEMBLER,Actuarial,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
APVALDT,ASSEMBLER,Actuarial,"Hutto, Amy",VL@DSECT,FILE,Columbus
APVALDT,ASSEMBLER,Actuarial,"Hutto, Amy",MK@DSECT,FILE,Columbus
APVALDT,ASSEMBLER,Actuarial,"Hutto, Amy",TT@DSECT,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",MASTER,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",AHPTRAIL,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",UTCB9010,COBOL,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",DTRAILER,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",CTRAILER,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",QTRAILER,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",UTRAILER,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",AHNTRAIL,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",ATRAILER,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",AHATRAIL,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",UTCB0135,COBOL,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",TBL1DSCT,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",TBL2DSCT,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",TBL3DSCT,FILE,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",Y2KASMBL,ASM_COPYBOOK,Columbus
ARRA0100,ASSEMBLER,Actuarial,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DESC1,FILE,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DESC3,FILE,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",CMMTBL,FILE,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DESC1,COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",STEND,FILE,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",CPTAB,FILE,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",CPTAB,COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",MVI CALLCODE,COBOL,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",PE51LOB,COBOL,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",PRINT,FILE,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DC70ACCT,ASM_COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DC70COMM,ASM_COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DCCOMM,ASM_COPYBOOK,Columbus
ATAB0100,ASSEMBLER,Actuarial,"Hutto, Amy",DC70F,ASM_COPYBOOK,Columbus
CDIDCAMS,ASSEMBLER,Actuarial,"Hutto, Amy",CDIDCAMS,FILE,Columbus
CDIDCAMS,ASSEMBLER,Actuarial,"Hutto, Amy",CDIDCAMS+4096,FILE,Columbus
CDIDCAMS,ASSEMBLER,Actuarial,"Hutto, Amy",TIOTDSCT,FILE,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",INPUT,FILE,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",INPUT,COPYBOOK,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",ATRAILER,FILE,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",UTRAILER,FILE,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",UTRAILER,COPYBOOK,Columbus
CONVPMR,ASSEMBLER,Life 70 - General Accounting,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@PMTRLR,FILE,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CDCNACT,FILE,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",DSTACCT,FILE,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DXS3020,FILE,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDCNACT,ASM_COPYBOOK,Columbus
CPACCT,ASSEMBLER,Policy Remarks,"Hutto, Amy",DDXS3020,ASM_COPYBOOK,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CDCNACT,FILE,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,FILE,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPACCT,ASSEMBLER,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPACCTDP,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDCNACT,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",ATRAILER,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@FRONTX,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@RCS,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@AUXRTBK,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPCKBIT,ASSEMBLER,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPCURVL,ASSEMBLER,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPIOMOD,ASSEMBLER,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CRBENCH,FILE,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CRBENCH,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",RCSDSECT,ASM_COPYBOOK,Columbus
CPADJUN,ASSEMBLER,Policy Remarks,"Hutto, Amy",AUXRTBK,ASM_COPYBOOK,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMRDSEC,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PRMDSEC,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ALPHEXTR,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ATRAILER,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ZTRAILER,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ZTLINE1,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ALPVRBLE,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",QTRAILER,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",UTRAILER,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHATRAIL,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHNTRAIL,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",AHPTRAIL,FILE,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ALPHEXTR,ASM_COPYBOOK,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPALPHA,ASSEMBLER,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ALPPARM,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@FRONTX,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REAR00,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",ARBRECD,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",ATRAILER,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CDCNACT,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DXS3020,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@MDPRMA,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DXP3020,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",DPX3020,ASSEMBLER,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",NETCSTTB,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",@MDPRMC,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPTRLR,ASSEMBLER,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",ETRAILER,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",FTRAILER,FILE,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",DPA3150,ASSEMBLER,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPACCT,ASSEMBLER,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",MTMDPRMA,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",MTMDPRMC,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREAR00,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDCNACT,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",DDXP3020,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",DDXS3020,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",DDNETCST,ASM_COPYBOOK,Columbus
CPASOF,ASSEMBLER,Policy Remarks,"Hutto, Amy",AUXRTBK,ASM_COPYBOOK,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",@FRONTX,FILE,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,FILE,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",UTRAILER,FILE,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",ATRAILER,FILE,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPTRLR,ASSEMBLER,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPBLDUB,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@GIINFO,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@FRONTX,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@PMTRLR,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REAR00,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",ATRAILER,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@AUXRTBK,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DCPLUGS,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPEQTY,ASSEMBLER,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPCKBIT,ASSEMBLER,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",DTRAILER,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DDILOAN,FILE,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",DPI3010,ASSEMBLER,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPTRLR,ASSEMBLER,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREAR00,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",DCPLUGS,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",DDILOAN,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",GIINFO1,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",GIINFO2,ASM_COPYBOOK,Columbus
CPCALSUR,ASSEMBLER,Policy Remarks,"Hutto, Amy",AUXRTBK,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@FRONTX,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@PMTRLR,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",ATRAILER,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@AUXRTBK,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@RCS,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",ATRAILER,COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",MTRAILER,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",NP00020,ASSEMBLER,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CRBENCH,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CDNSP,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",@CRINTCH,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",UTRAILER,FILE,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPBLDUB,ASSEMBLER,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CPTRLR,ASSEMBLER,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDNSP,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CRINTCH,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CRBENCH,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",FRONTX,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",PMTRLR,COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREAR00,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",RCSDSECT,ASM_COPYBOOK,Columbus
CPCHGPM,ASSEMBLER,Policy Remarks,"Hutto, Amy",AUXRTBK,ASM_COPYBOOK,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK,FILE,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@DC30BK2,FILE,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",@REARXX,FILE,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK,ASM_COPYBOOK,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDC30BK2,ASM_COPYBOOK,Columbus
CPCKBIT,ASSEMBLER,Policy Remarks,"Hutto, Amy",CDREARXX,ASM_COPYBOOK,Columbus
CPCKINF,ASSEMBLER,Policy Remarks,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
