component_name,component_type,app_name,app_owner,table_name,operation,query,instance
CPCB0051,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_REMARKS,READ,"DECLARE CLMAST CURSOR FOR SELECT CM_POLICY_NUMBER, CM_CLAIM_STATUS, CM_DENIED_REASON1, CM_DENIED_REASON2, CM_USER_LOGON, CM_PENDING_FLAG1, CM_PENDING_FLAG2, CM_PENDING_FLAG3, CM_PENDING_FLAG4, CM_LOB, CM_CLAIMANT_FNAME, CM_DATE_PROCESSED, CM_BDOS, CM_EDOS, CM_DATE_PENDED, CM_BEG_TREATMN_DTE, CM_END_TREATMN_DTE, CM_USER_NAME, CM_DOC_ORIGIN_DSC, CM_ISF_REPEND_IND, CM_ONEDAYPAY_UPLOAD_TS, CM_ONEDAYPAY_IND, CM_PEGA_CASE_ID, CR_SUMMARY FROM CLAIMS_MASTER JOIN CLAIMS_REMARKS ON CM_CLAIM_NUMBER = CR_CLAIM_NBR AND CM_SHEET_NUMBER = CR_CLAIM_SHEET_NBR WHERE CM_CLAIM_NUMBER = :WS-CW-CLAIM-NUMBER AND CM_SHEET_NUMBER = :WS-CW-SHEET-NUMBER AND (CM_ONEDAYPAY_UPLOAD_TS > '0001-01-01-00.00.00.000000' OR ((CR_SUMMARY LIKE '%SUCCESSFUL UPLOAD%' OR CR_SUMMARY LIKE '%SUCCESSFUL UPLOAD%') AND CR_USER_LOGON = :WS-REMARK-USER AND CR_SEQUENCE_NBR = :WS-SEQ-NBR)) WITH UR",Columbus
CPCB0051,COBOL,Policy Remarks,"Hutto, Amy",TBL_PF_LOOKUP,READ,"DECLARE LOOKUP CURSOR FOR SELECT CIF_CUSTOMER_ID FROM TBL_PF_LOOKUP WHERE LKUP_COMPANY_NO IN ('01' , '02') AND LKUP_POLICY_NO = :WS-CM-POLICY-NUMBER WITH UR",Columbus
CPCB0051,COBOL,Policy Remarks,"Hutto, Amy",CIF_CUSTOMER,READ,"DECLARE CIFCUS CURSOR FOR SELECT CIF_STATE, CIF_LANGUAGE_IND FROM PCPFDB01.CIF_CUSTOMER WHERE CIF_CUSTOMER_ID = :WS-CIF-CUSTOMER-ID WITH UR",Columbus
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",SECURITY_TABLE,READ,SELECT COUNT (*) INTO :WS-COUNT FROM SECURITY_TABLE WHERE ST_SYSTEM_NAME = :WS-SYSTEM-NAME AND ST_TABLE_NAME = :WS-TABLE-NAME AND ST_TABLE_VALUE = :WS-IN-STATE-CD WITH UR,Columbus
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",PLAN_MASTER,READ,SELECT COUNT (*) INTO :WS-COUNT FROM PLAN_MASTER WHERE PM_PLAN_CODE = :WS-IN-PLAN-CD AND PM_STATE_CODE = :WS-IN-STATE-CD WITH UR,Columbus
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",PLAN_MASTER,READ,SELECT PM_POLICY_FORM INTO :WS-POLICY-FORM FROM PLAN_MASTER WHERE PM_PLAN_CODE = :WS-IN-PLAN-CD AND PM_STATE_CODE = :WS-IN-STATE-CD WITH UR,Columbus
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",POLICY_SCHEDULE,READ,SELECT COUNT (*) INTO :WS-COUNT FROM POLICY_SCHEDULE WHERE PL_POLICY_FORM = :WS-POLICY-FORM AND (PL_STATE_CODE = :WS-IN-STATE-CD OR PL_STATE_CODE = :WS-99-STATE-CD) WITH UR,Columbus
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",BENEFIT_MASTER,READ,SELECT COUNT (*) INTO :WS-COUNT FROM BENEFIT_MASTER WHERE BM_PLAN_CODE = :WS-IN-PLAN-CD AND BM_POLICY_FORM = :WS-POLICY-FORM AND BM_BENEFIT_CODE = :WS-IN-BENE-CD AND (BM_STATE_CODE = :WS-IN-STATE-CD OR BM_STATE_CODE = :WS-99-STATE-CD) WITH UR,Columbus
CPCB0056,COBOL,Policy Remarks,"Hutto, Amy",BENE_AMT_CALC_DATA,INSERT,"INSERT INTO BENE_AMT_CALC_DATA (BA_PLAN_CD, BA_STATE_CD, BA_START_DT, BA_END_DT, BA_POLICY_FORM_TXT, BA_BENE_CD, BA_PROC_CD, BA_DESC_CD, BA_DESC_EXT_CD, BA_CLAIMANT_REL_CD, BA_FORMULA_NBR, BA_BENEFIT_AMT, BA_BENEFIT_PCT, BA_MAX_AMT, BA_MAX_UNITS_NBR, BA_DAYS_BETW_NBR, BA_DAYS_ELAS_NBR, BA_PYMNT_NOTE_TXT, BA_REQ_USER_NBR, BA_ADD_USER_NBR, BA_ADDED_TS, BA_COMMENT_TXT, BA_2ND_BENEFIT_AMT, BA_ENDORSEMENT_IND) VALUES (:BA-PLAN-CD, :BA-STATE-CD, :BA-START-DT, :BA-END-DT, :BA-POLICY-FORM-TXT, :BA-BENE-CD, :BA-PROC-CD, :BA-DESC-CD, :BA-DESC-EXT-CD, :BA-CLAIMANT-REL-CD, :BA-FORMULA-NBR, :BA-BENEFIT-AMT, :BA-BENEFIT-PCT, :BA-MAX-AMT, :BA-MAX-UNITS-NBR, :BA-DAYS-BETW-NBR, :BA-DAYS-ELAS-NBR, :BA-PYMNT-NOTE-TXT, :BA-REQ-USER-NBR, :BA-ADD-USER-NBR, :BA-ADDED-TS, :BA-COMMENT-TXT, :BA-2ND-BENEFIT-AMT, :BA-ENDORSEMENT-IND)",Columbus
CPCB0060,COBOL,Policy Remarks,"Hutto, Amy",SECURITY_TABLE,READ,DECLARE CURSOR1 CURSOR FOR SELECT DISTINCT ST_TABLE_ALIAS2 FROM SECURITY_TABLE WHERE ST_SYSTEM_NAME = :WC-CLAIMS AND ST_TABLE_NAME = :WC-LOB ORDER BY ST_TABLE_ALIAS2 FOR READ ONLY .,Columbus
CPCB0060,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_IN_HOUSE,READ,SELECT COUNT (*) INTO :WM-COUNT FROM CLAIMS_IN_HOUSE WHERE DATE_RECEIVED >= :WM-LOW-TIMESTAMP AND DATE_RECEIVED <= :WM-HIGH-TIMESTAMP AND LINE_OF_BUSINESS = :WM-LOB .,Columbus
CPCB0070,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_IN_HOUSE,READ,"DECLARE CURSOR1 CURSOR FOR SELECT DISTINCT NAME, ADDRESS_LINE_1, ADDRESS_LINE_2, ADDRESS_LINE_3, ZIPCODE FROM CLAIMS_IN_HOUSE WHERE DATE_RECEIVED >= :WM-LOW-TIMESTAMP AND DATE_RECEIVED <= :WM-HIGH-TIMESTAMP AND LINE_OF_BUSINESS = :WM-LOB .",Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",TBL_PM_AHBENDTL,READ,"DECLARE AHBENDTL CURSOR FOR SELECT CONT_SEQ, AHBD_PLAN_CD, AHBD_ISSUESTAT_CD, AHBF_PHASE_NO FROM TBL_PM_AHBENDTL WHERE AHBD_PLAN_CD IN (:AHBD-PLAN-CD-01, :AHBD-PLAN-CD-02, :AHBD-PLAN-CD-03, :AHBD-PLAN-CD-04, :AHBD-PLAN-CD-05, :AHBD-PLAN-CD-06, :AHBD-PLAN-CD-07, :AHBD-PLAN-CD-08, :AHBD-PLAN-CD-09, :AHBD-PLAN-CD-10, :AHBD-PLAN-CD-11, :AHBD-PLAN-CD-12, :AHBD-PLAN-CD-13, :AHBD-PLAN-CD-14, :AHBD-PLAN-CD-15, :AHBD-PLAN-CD-16, :AHBD-PLAN-CD-17, :AHBD-PLAN-CD-18, :AHBD-PLAN-CD-19, :AHBD-PLAN-CD-20, :AHBD-PLAN-CD-21, :AHBD-PLAN-CD-22, :AHBD-PLAN-CD-23, :AHBD-PLAN-CD-24, :AHBD-PLAN-CD-25, :AHBD-PLAN-CD-26, :AHBD-PLAN-CD-27, :AHBD-PLAN-CD-28, :AHBD-PLAN-CD-29, :AHBD-PLAN-CD-30) AND AHBD_INFORCE_CD µ= :AHBD-INFORCE-CD5 WITH UR",Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",TBL_PM_AHEXTENSION,READ,"DECLARE AHEXTENSION CURSOR FOR SELECT AHXT_FOBSTART_DT, AHXT_FOBADJ_DT, AHXT_ROBADJST_DT FROM TBL_PM_AHEXTENSION WHERE CONT_SEQ = :WM-CONT-SEQ WITH UR",Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",TBL_PM_CONTRACT,READ,"DECLARE CONTRACT CURSOR FOR SELECT CONT_POLICY_NO, CONT_COMPANY_NO, CONT_BILLGRP_NO, CONT_FORM_CD, CONT_FREQMOD_CD, CONT_ISSUE_DT, CONT_ISSUEDAY_NBR, CONT_PAIDTO_DT, CONT_COVRGTYPE_CD, CONT_STATE_CD, CONT_INSRDOB_DT, DATE (CONT_INSRDOB_DT + 60 YEARS), DATE (CONT_INSRDOB_DT + 65 YEARS), DATE (CONT_INSRDOB_DT + 79 YEARS), CONT_CUSTOMER_NBR, CONT_FAMEFFTV_DT, CONT_INSRSEX_IND FROM TBL_PM_CONTRACT WHERE CONT_SEQ = :WM-CONT-SEQ WITH UR",Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",CIF_CUSTOMER,READ,"DECLARE CUSTOMER CURSOR FOR SELECT CIF_FIRST_NAME, CIF_LAST_NAME, CIF_CITY, CIF_STATE, CIF_ZIP FROM CIF_CUSTOMER WHERE CIF_CUSTOMER_ID = :WM-CUST-ID WITH UR",Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",TBL_PM_AHPREMIUM,READ,"DECLARE AHPREMIUM CURSOR FOR SELECT AHPM_ISSUEDATE_DT, DATE (AHPM_ISSUEDATE_DT + 20 YEARS), AHPM_NUMOFUNTS_AMT FROM TBL_PM_AHPREMIUM WHERE CONT_SEQ = :WM-CONT-SEQ AND AHPM_PERSON_NO = 1 AND AHBF_PHASE_NO = 1 AND AHPM_BENFTYPE_CD = '000' AND AHPM_OCCUPCLS_CD = '0' WITH UR",Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",TBL_PM_COMMISAGNT,READ,DECLARE COMMISAGNT CURSOR FOR SELECT CMAG_AGENTNO_ID FROM TBL_PM_COMMISAGNT WHERE CONT_SEQ = :WM-CONT-SEQ AND CMAG_AGNTRLSEQ_CD = 'W' WITH UR,Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",TBL_PM_UTLCNVHIST,READ,DECLARE UTLCNVHIST CURSOR FOR SELECT UTCH_CNVEFFDT_DT FROM TBL_PM_UTLCNVHIST WHERE CONT_SEQ = :WM-CONT-SEQ ORDER BY UTCH_LASTUPDT_TS WITH UR,Columbus
CPCB0090,COBOL,Policy Remarks,"Hutto, Amy",CIF_ADDRESS,READ,DECLARE ADDRESS CURSOR FOR SELECT CIF_ADDRESS FROM CIF_ADDRESS WHERE CIF_CUSTOMER_ID = :WM-CUST-ID ORDER BY OCCURRENCE_NUMBER WITH UR,Columbus
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_MASTER,READ,"DECLARE MASTER CURSOR FOR SELECT CM_CLAIM_NUMBER, CM_SHEET_NUMBER FROM CLAIMS_MASTER WHERE CM_POLICY_NUMBER = :WRI-POLICY-NUMBER AND CM_CLAIM_STATUS IN (:WM-PAID-STATUS, :WM-P9-STATUS, :WM-P8-STATUS, :WM-P7-STATUS)",Columbus
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_DETAIL,READ,"DECLARE DETAIL CURSOR FOR SELECT CD_BENEFIT_CODE FROM CLAIMS_DETAIL WHERE CD_CLAIM_NUMBER = :WM-CD-CLAIM-NUMBER AND CD_BENEFIT_CODE IN (:WM-FPP, :WM-PPO)",Columbus
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_DETAIL,READ,"DECLARE DETAILROP CURSOR FOR SELECT CD_BENEFIT_CODE FROM CLAIMS_DETAIL WHERE CD_CLAIM_NUMBER = :WM-CD-CLAIM-NUMBER AND CD_BENEFIT_CODE IN (:WM-ROP, :WM-FIP, :WM-FOI)",Columbus
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CL_POLICY_COV_EXP,READ,"DECLARE M4-EXCEPTION CURSOR FOR SELECT PCE_EXCEPTION_CD FROM CL_POLICY_COV_EXP WHERE PCE_POLICY_NO = :WRI-POLICY-NUMBER AND PCE_EXCEPTION_CD IN (:WM-M, :WM-4)",Columbus
CPCB0094,COBOL,Policy Remarks,"Hutto, Amy",CL_POLICY_COV_EXP,READ,DECLARE R-EXCEPTION CURSOR FOR SELECT PCE_EXCEPTION_CD FROM CL_POLICY_COV_EXP WHERE PCE_POLICY_NO = :WRI-POLICY-NUMBER AND PCE_EXCP_COMM_DSC NOT LIKE '%REACT%' AND PCE_EXCEPTION_CD = :WM-R,Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_COVERAGE,READ,"DECLARE CURSOR16 CURSOR FOR SELECT CC_POLICY_NUMBER, CC_PLAN_CODE, CC_PHASE_CODE, CC_PLAN_START_DATE, CC_PLAN_STOP_DATE, CC_LOB, CC_COVG_POL_TYPE FROM CLAIMS_COVERAGE WHERE CC_POLICY_NUMBER = :WM-COVERAGE-POLICY AND CC_PHASE_CODE = :WM-COVERAGE-PHASE AND ((CC_PLAN_START_DATE <= :WM-TREATMENT-DATE AND CC_PLAN_STOP_DATE >= :WM-TREATMENT-DATE) OR (CC_PLAN_START_DATE <= :WM-TREATMENT-DATE AND CC_PLAN_STOP_DATE = '1900-01-01')) WITH UR",Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_CONTROL,READ,SELECT CC_ACCT_PERIOD INTO :WM-CC-ACCT-PERIOD FROM CLAIMS_CONTROL WHERE CC_CONTROL_KEY = :WM-CONTROL-KEY WITH UR,Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_MASTER,INSERT,"INSERT INTO CLAIMS_MASTER (CM_CLAIM_NUMBER, CM_SHEET_NUMBER, CM_POLICY_NUMBER, CM_ACT_PERIOD, CM_NAME_OF_INSURED, CM_CLAIM_STATUS, CM_COMPANY_NUMBER, CM_CUST_NUMBER, CM_DATE_RECEIVED, CM_DATE_CLAIM_PAID, CM_DATE_MAINT, CM_DENIED_REASON1, CM_DENIED_REASON2, CM_TRANS_CODE, CM_REV_ENTRY_IND, CM_USER_LOGON, CM_PENDING_FLAG1, CM_PENDING_FLAG2, CM_PENDING_FLAG3, CM_PENDING_FLAG4, CM_EXCEPTION_FLAG, CM_NOTE_01, CM_NOTE_02, CM_NOTE_03, CM_NOTE_04, CM_GROUP_NUMBER, CM_AGENT_NUMBER, CM_BILLING_FORM, CM_PREMIUM_CONTROL, CM_GROUP_CONTROL, CM_BILLING_MODE, CM_IPD_DATE, CM_CONVERSION_DATE, CM_EFF_DATE_FAMILY, CM_CURR_DUE_DATE, CM_FOB_START_DATE, CM_FOB_ADJ_DATE, CM_ROB_ADJ_DATE, CM_BILL_FAM_STATUS, CM_FAM_STATUS_ATL, CM_CONVERSION_FLAG, CM_MEDICARE_NUMBER, CM_STATE_OF_ISSUE, CM_STATE_OF_RES, CM_CLAIMANT_BDATE, CM_PH_ZIP_CODE, CM_LOB, CM_CLAIMANT_FNAME, CM_CLAIMANT_AGE, CM_CLAIMANT_SEX, CM_RELATIONSHIP, CM_INPT_OUTPT_IND, CM_DIAGNOSIS_CODE, CM_HOSPITAL_DAYS, CM_CEASE_CODE, CM_LETTER_PROC, CM_LP_DATE, CM_FOLLOW_UP_LET, CM_FUL_DATE, CM_DATE_FIRST_DIAG, CM_BDOS, CM_EDOS, CM_MANUAL_FLAG, CM_VA_BENEFIT_IND, CM_OCCUPATION_CODE, CM_OCC_CODE_ATL, CM_REINSURANCE, CM_REINSURANCE_AMT, CM_TOTAL_CHARGES, CM_TOTAL_PAID, CM_DEATH_CODE, CM_DATE_OF_DEATH, CM_OLD_CLAIM, CM_OLD_SHEET, CM_PH_NAME, CM_BENEFICIARY1, CM_BENEFICIARY2, CM_BENEFICIARY3, CM_PART_IND, CM_AFLAC_DED, CM_ORIG_INCUR_DATE, CM_DATE_PROCESSED, CM_DATE_PENDED, CM_APPROVAL_AUD, CM_APPROVAL_DATE, CM_APPROVAL_SEQ, CM_ACCIDENT_DATE, CM_ALLIANCE_CODE, CM_CLAIM_REASON, CM_POLICY_LOCATOR, CM_TOTAL_EFT_PAID, CM_DISAB_DAYS, CM_PROVIDER_NUMBER, CM_PROVIDR_SITE_ID, CM_SSN, CM_ORTHO_START_DT, CM_STUDENT_FLAG, CM_DENTAL_LICENSE, CM_PAY_STATUS, CM_DISABILITY_TYPE, CM_ON_OFF_JOB, CM_FULL_PART_TIME, CM_TAX_STATUS, CM_ACCSICK_DEL_DTE, CM_FICA_DATE, CM_RETURND_WRK_DTE, CM_BEG_TREATMN_DTE, CM_END_TREATMN_DTE, CM_EDI_CARRIER_ID, CM_BGN_PHYSICN_DTE, CM_END_PHYSICN_DTE, CM_BGN_EMPLOYR_DTE, CM_END_EMPLOYR_DTE, CM_RRTA_IND, CM_INC_RESOLVED, CM_ADDR_CHANGE, CM_PATH_IND, CM_USER_NAME, CM_APPROVAL_NAME, CM_CLAIM_TYPE, CM_HANDICAP_IND, CM_PROOF_LOSS_DT, CM_CLAIM_CATG_CD, CM_LAST_ACTION_DT, CM_DOC_ID, CM_DOC_ORIGIN_DSC) VALUES (:CM-CLAIM-NUMBER, :CM-SHEET-NUMBER, :CM-POLICY-NUMBER, :CM-ACT-PERIOD, :CM-NAME-OF-INSURED, :CM-CLAIM-STATUS, :CM-COMPANY-NUMBER, :CM-CUST-NUMBER, :CM-DATE-RECEIVED, :CM-DATE-CLAIM-PAID, :CM-DATE-MAINT, :CM-DENIED-REASON1, :CM-DENIED-REASON2, :CM-TRANS-CODE, :CM-REV-ENTRY-IND, :CM-USER-LOGON, :CM-PENDING-FLAG1, :CM-PENDING-FLAG2, :CM-PENDING-FLAG3, :CM-PENDING-FLAG4, :CM-EXCEPTION-FLAG, :CM-NOTE-01, :CM-NOTE-02, :CM-NOTE-03, :CM-NOTE-04, :CM-GROUP-NUMBER, :CM-AGENT-NUMBER, :CM-BILLING-FORM, :CM-PREMIUM-CONTROL, :CM-GROUP-CONTROL, :CM-BILLING-MODE, :CM-IPD-DATE, :CM-CONVERSION-DATE, :CM-EFF-DATE-FAMILY, :CM-CURR-DUE-DATE, :CM-FOB-START-DATE, :CM-FOB-ADJ-DATE, :CM-ROB-ADJ-DATE, :CM-BILL-FAM-STATUS, :CM-FAM-STATUS-ATL, :CM-CONVERSION-FLAG, :CM-MEDICARE-NUMBER, :CM-STATE-OF-ISSUE, :CM-STATE-OF-RES, :CM-CLAIMANT-BDATE, :CM-PH-ZIP-CODE, :CM-LOB, :CM-CLAIMANT-FNAME, :CM-CLAIMANT-AGE, :CM-CLAIMANT-SEX, :CM-RELATIONSHIP, :CM-INPT-OUTPT-IND, :CM-DIAGNOSIS-CODE, :CM-HOSPITAL-DAYS, :CM-CEASE-CODE, :CM-LETTER-PROC, :CM-LP-DATE, :CM-FOLLOW-UP-LET, :CM-FUL-DATE, :CM-DATE-FIRST-DIAG, :CM-BDOS, :CM-EDOS, :CM-MANUAL-FLAG, :CM-VA-BENEFIT-IND, :CM-OCCUPATION-CODE, :CM-OCC-CODE-ATL, :CM-REINSURANCE, :CM-REINSURANCE-AMT, :CM-TOTAL-CHARGES, :CM-TOTAL-PAID, :CM-DEATH-CODE, :CM-DATE-OF-DEATH, :CM-OLD-CLAIM, :CM-OLD-SHEET, :CM-PH-NAME, :CM-BENEFICIARY1, :CM-BENEFICIARY2, :CM-BENEFICIARY3, :CM-PART-IND, :CM-AFLAC-DED, :CM-ORIG-INCUR-DATE, :CM-DATE-PROCESSED, :CM-DATE-PENDED, :CM-APPROVAL-AUD, :CM-APPROVAL-DATE, :CM-APPROVAL-SEQ, :CM-ACCIDENT-DATE, :CM-ALLIANCE-CODE, :CM-CLAIM-REASON, :CM-POLICY-LOCATOR, :CM-TOTAL-EFT-PAID, :CM-DISAB-DAYS, :CM-PROVIDER-NUMBER, :CM-PROVIDR-SITE-ID, :CM-SSN, :CM-ORTHO-START-DT, :CM-STUDENT-FLAG, :CM-DENTAL-LICENSE, :CM-PAY-STATUS, :CM-DISABILITY-TYPE, :CM-ON-OFF-JOB, :CM-FULL-PART-TIME, :CM-TAX-STATUS, :CM-ACCSICK-DEL-DTE, :CM-FICA-DATE, :CM-RETURND-WRK-DTE, :CM-BEG-TREATMN-DTE, :CM-END-TREATMN-DTE, :CM-EDI-CARRIER-ID, :CM-BGN-PHYSICN-DTE, :CM-END-PHYSICN-DTE, :CM-BGN-EMPLOYR-DTE, :CM-END-EMPLOYR-DTE, :CM-RRTA-IND, :CM-INC-RESOLVED, :CM-ADDR-CHANGE, :CM-PATH-IND, :CM-USER-NAME, :CM-APPROVAL-NAME, :CM-CLAIM-TYPE, :CM-HANDICAP-IND, :CM-PROOF-LOSS-DT, :CM-CLAIM-CATG-CD, :CM-LAST-ACTION-DT, :CM-DOC-ID, :CM-DOC-ORIGIN-DSC)",Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_LIABILITY,INSERT,"INSERT INTO CLAIMS_LIABILITY (CW_CLAIM_NUMBER, CW_SHEET_NUMBER, CW_POLICY_NUMBER, CW_NAME_OF_INSURED, CW_CLAIM_STATUS, CW_TRANS_CODE, CW_REV_ENTRY_IND, CW_USER_LOGON, CW_BDOS, CW_RCVD_DATE, CW_ORDER_TYPE, CW_AGENT_FLAG, CW_CLAIM_FLAG, CW_APPR_CODE, CW_BATCH_NUM, CW_PH_NAME, CW_PH_ADDR1, CW_PH_ADDR2, CW_PH_ADDR3, CW_MISC1, CW_MISC2, CW_MISC3, CW_MISC4, CW_LOB, CW_BATCH_TYPE, CW_DATE_PROCESSED, CW_PH_ADDR4, CW_APPROVAL_AUD, CW_APPROVAL_SEQ, CW_BATCH_AGENT) VALUES (:CW-CLAIM-NUMBER, :CW-SHEET-NUMBER, :CW-POLICY-NUMBER, :CW-NAME-OF-INSURED, :CW-CLAIM-STATUS, :CW-TRANS-CODE, :CW-REV-ENTRY-IND, :CW-USER-LOGON, :CW-BDOS, :CW-RCVD-DATE, :CW-ORDER-TYPE, :CW-AGENT-FLAG, :CW-CLAIM-FLAG, :CW-APPR-CODE, :CW-BATCH-NUM, :CW-PH-NAME, :CW-PH-ADDR1, :CW-PH-ADDR2, :CW-PH-ADDR3, :CW-MISC1, :CW-MISC2, :CW-MISC3, :CW-MISC4, :CW-LOB, :CW-BATCH-TYPE, :CW-DATE-PROCESSED, :CW-PH-ADDR4, :CW-APPROVAL-AUD, :CW-APPROVAL-SEQ, :CW-BATCH-AGENT)",Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CHECK_HISTORY,INSERT,"INSERT INTO CHECK_HISTORY (CH_CLAIM_NUMBER, CH_SEQUENCE_NUMBER, CH_BATCH_TYPE, CH_CHECK_NUMBER, CH_CHECK_DATE, CH_CHECK_AMOUNT, CH_PROVIDER_NUMBER, CH_PAYEE_CODE, CH_CHECK_STATUS, CH_MAILING_AGENT, CH_PATIENT_NUMBER, CH_BKUP_WITHHOLD, CH_PAYEE_NAME, CH_PAYEE_ADDRESS1, CH_PAYEE_ADDRESS2, CH_PAYEE_ADDRESS3, CH_PAYEE_ADDRESS4, CH_MAILING_NAME, CH_MAILING_ADDR1, CH_MAILING_ADDR2, CH_MAILING_ADDR3, CH_MAILING_ADDR4, CH_DATE_VOIDED) VALUES (:CH-CLAIM-NUMBER, :CH-SEQUENCE-NUMBER, :CH-BATCH-TYPE, :CH-CHECK-NUMBER, :CH-CHECK-DATE, :CH-CHECK-AMOUNT, :CH-PROVIDER-NUMBER, :CH-PAYEE-CODE, :CH-CHECK-STATUS, :CH-MAILING-AGENT, :CH-PATIENT-NUMBER, :CH-BKUP-WITHHOLD, :CH-PAYEE-NAME, :CH-PAYEE-ADDRESS1, :CH-PAYEE-ADDRESS2, :CH-PAYEE-ADDRESS3, :CH-PAYEE-ADDRESS4, :CH-MAILING-NAME, :CH-MAILING-ADDR1, :CH-MAILING-ADDR2, :CH-MAILING-ADDR3, :CH-MAILING-ADDR4, :CH-DATE-VOIDED)",Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_DETAIL,INSERT,"INSERT INTO CLAIMS_DETAIL (CD_CLAIM_NUMBER, CD_SEQUENCE_NUMBER, CD_POLICY_NUMBER, CD_PLAN_CODE, CD_EFF_DATE_PLAN, CD_POLICY_UNITS, CD_PROVIDER_NUMBER, CD_TREATMENT_DATE, CD_BENEFIT_UNITS, CD_SURGICAL_CODE, CD_INITIAL_DED, CD_CORRIDOR_DED, CD_CHARGE_AMT, CD_PAYEE, CD_OVERRIDE_IND, CD_BENEFIT_CODE, CD_PHASE_CODE, CD_BENEFIT_PAID, CD_BGN_PAYMENT_DTE, CD_END_PAYMENT_DTE, CD_PHASE_UNITS_PD, CD_DESC_CD, CD_DESC_EXT_CD, CD_BENE_CALC_IND, CD_EVENT_CD) VALUES (:CD-CLAIM-NUMBER, :CD-SEQUENCE-NUMBER, :CD-POLICY-NUMBER, :CD-PLAN-CODE, :CD-EFF-DATE-PLAN, :CD-POLICY-UNITS, :CD-PROVIDER-NUMBER, :CD-TREATMENT-DATE, :CD-BENEFIT-UNITS, :CD-SURGICAL-CODE, :CD-INITIAL-DED, :CD-CORRIDOR-DED, :CD-CHARGE-AMT, :CD-PAYEE, :CD-OVERRIDE-IND, :CD-BENEFIT-CODE, :CD-PHASE-CODE, :CD-BENEFIT-PAID, :CD-BGN-PAYMENT-DTE, :CD-END-PAYMENT-DTE, :CD-PHASE-UNITS-PD, :CD-DESC-CD, :CD-DESC-EXT-CD, :CD-BENE-CALC-IND, :CD-EVENT-CD)",Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_COVERAGE,READ,SELECT CC_DATE_CHANGED INTO :WM-DATE-CHANGED FROM CLAIMS_COVERAGE WHERE CC_POLICY_NUMBER = :CC-POLICY-NUMBER AND CC_PLAN_CODE = :CC-PLAN-CODE AND CC_PHASE_CODE = :CC-PHASE-CODE AND CC_PLAN_START_DATE = :CC-PLAN-START-DATE WITH UR,Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_COVERAGE,INSERT,"INSERT INTO CLAIMS_COVERAGE (CC_POLICY_NUMBER, CC_PLAN_CODE, CC_PHASE_CODE, CC_PLAN_START_DATE, CC_PLAN_STOP_DATE, CC_STATE_OF_ISSUE, CC_STATE_OF_RES, CC_LOB, CC_PLAN_UNITS, CC_AGENT_NUMBER, CC_DATE_CHANGED, CC_LOGON_CHANGED, CC_COVG_POL_TYPE) VALUES (:CC-POLICY-NUMBER, :CC-PLAN-CODE, :CC-PHASE-CODE, :CC-PLAN-START-DATE, :CC-PLAN-STOP-DATE, :CC-STATE-OF-ISSUE, :CC-STATE-OF-RES, :CC-LOB, :CC-PLAN-UNITS, :CC-AGENT-NUMBER, :CC-DATE-CHANGED, :CC-LOGON-CHANGED, :CC-COVG-POL-TYPE)",Columbus
CPCB0096,COBOL,Policy Remarks,"Hutto, Amy",CLAIMS_COVERAGE,READ,SELECT MAX(CC_PLAN_STOP_DATE) INTO :WS-COV-STRT-WK-DATE FROM CLAIMS_COVERAGE WHERE CC_POLICY_NUMBER = :WM-COVERAGE-POLICY AND CC_PHASE_CODE = :WM-COVERAGE-PHASE AND CC_PLAN_STOP_DATE < :WM-TREATMENT-DATE AND CC_PLAN_START_DATE < :WM-TREATMENT-DATE,Columbus
